Date,Close,High,Low,Open,Volume,Ticker,Category
2024-03-01,82.2287368774414,82.24972776986829,79.38647244624788,79.95112973995113,479135000,NVDA,Stock
2024-03-04,85.1849365234375,87.641435353428,83.66786597883684,84.07861042508992,615616000,NVDA,Stock
2024-03-05,85.91551208496094,86.04844030428545,83.36995155382468,85.22190326590307,520639000,NVDA,Stock
2024-03-06,88.64996337890625,89.67338783876231,86.98090721641023,87.97235204473671,582520000,NVDA,Stock
2024-03-07,92.61672973632812,92.71467403344542,89.55145830366479,90.10714445366249,608119000,NVDA,Stock
2024-03-08,87.47863006591797,97.34506345152579,86.45720334881955,95.08433828640496,1142269000,NVDA,Stock
2024-03-11,85.72563171386719,88.7469219574668,84.11853680206842,86.38026112101332,678364000,NVDA,Stock
2024-03-12,91.86116027832031,91.90813084085208,86.10141029804566,87.9993412781643,668075000,NVDA,Stock
2024-03-13,90.83673858642578,91.45238847114443,88.38511917925783,91.0036442134583,635713000,NVDA,Stock
2024-03-14,87.8943862915039,90.59486542464842,86.55114274535384,89.52646826118793,602318000,NVDA,Stock
2024-03-15,87.78746032714844,89.49549613199862,86.20835719890029,86.88097416830968,642086000,NVDA,Stock
2024-03-18,88.40511322021484,92.3528823706334,87.03588315502401,90.33702166642148,668976000,NVDA,Stock
2024-03-19,89.34758758544922,90.49293740706634,84.96206166270107,86.65110342037197,672171000,NVDA,Stock
2024-03-20,90.32102966308594,90.35901024319512,88.17323967680368,89.74634940187569,479063000,NVDA,Stock
2024-03-21,91.38343048095703,92.59575144201277,90.35401259550207,92.24794813241263,480372000,NVDA,Stock
2024-03-22,94.2358169555664,94.72453954495887,90.78276394753543,91.0895899885777,586719000,NVDA,Stock
2024-03-25,94.94841003417969,96.71141493346599,93.45725487677139,93.88801151365493,552136000,NVDA,Stock
2024-03-26,92.50879669189453,96.32064875325118,92.44983185631351,95.79694219210086,513648000,NVDA,Stock
2024-03-27,90.1990966796875,93.18740810778951,89.07273343467564,93.0594819501001,586067000,NVDA,Stock
2024-03-28,90.3050308227539,91.24849853375163,89.14268488587938,89.9492288448454,435212000,NVDA,Stock
2024-04-01,90.31202697753906,92.17297617207028,89.15368416261286,90.24806771473163,452441000,NVDA,Stock
2024-04-02,89.40155029296875,90.04318648075638,87.57058285516493,88.39811114522563,433064000,NVDA,Stock
2024-04-03,88.91382598876953,90.32303448482294,88.35014869042175,88.43410095294554,370067000,NVDA,Stock
2024-04-04,85.8565444946289,90.58288102989088,85.83155707073556,90.35500517909665,434965000,NVDA,Stock
2024-04-05,87.9583740234375,88.43110686367916,85.87754736667624,86.81701209960936,399678000,NVDA,Stock
2024-04-08,87.08384704589844,88.77988827828314,86.68307229452097,88.64995673788222,283220000,NVDA,Stock
2024-04-09,85.30584716796875,87.58556628736338,82.97516956737525,87.39267436773328,501700000,NVDA,Stock
2024-04-10,86.98990631103516,87.35070274664696,83.66178279831279,83.87866326448999,431929000,NVDA,Stock
2024-04-11,90.56488037109375,90.6878120841834,86.8769671038577,87.37068410490238,431637000,NVDA,Stock
2024-04-12,88.13626098632812,90.1241452492344,87.48063273280795,89.64840815742117,426805000,NVDA,Stock
2024-04-15,85.95248413085938,90.56188189803133,85.88052615088108,89.04773715751944,443077000,NVDA,Stock
2024-04-16,87.3656997680664,88.06829858635284,86.01546379198004,86.38425134878223,370453000,NVDA,Stock
2024-04-17,83.98759460449219,88.7249183584023,83.90263584788114,88.2901585822677,495400000,NVDA,Stock
2024-04-18,84.62325286865234,86.14140114557978,82.35553513097022,84.92208786592035,447260000,NVDA,Stock
2024-04-19,76.15702819824219,84.27644766930946,75.56336900757456,83.10311370735981,875198000,NVDA,Stock
2024-04-22,79.47314453125,80.02783178093904,76.35690706369323,78.0599406532052,596341000,NVDA,Stock
2024-04-23,82.37651824951172,82.72232381135599,80.21873912417956,80.72345160999099,438559000,NVDA,Stock
2024-04-24,79.63206481933594,84.03457921776213,79.13834013698539,83.90264988256477,512208000,NVDA,Stock
2024-04-25,82.58539581298828,83.27600032547527,78.17887846781115,78.82351130528671,424641000,NVDA,Stock
2024-04-26,87.68553161621094,88.28119623524096,83.33998364388893,83.77074038243197,551011000,NVDA,Stock
2024-04-29,87.70750427246094,87.94236470516184,85.21790438488335,87.54559308685103,388971000,NVDA,Stock
2024-04-30,86.35326385498047,88.76890032049818,86.25132401291081,87.19078860426956,363709000,NVDA,Stock
2024-05-01,82.99414825439453,85.9514784070707,81.20915281271795,85.02900264492887,559863000,NVDA,Stock
2024-05-02,85.76859283447266,86.18835408667036,83.15306466582874,84.4013606664833,377898000,NVDA,Stock
2024-05-03,88.73892211914062,89.23064138508623,86.99090805240313,87.73948614559522,398341000,NVDA,Stock
2024-05-06,92.0880355834961,92.16799229625614,89.00477633292259,89.33958648937698,376203000,NVDA,Stock
2024-05-07,90.5029296875,91.72923505394095,88.96080064953647,91.04662159823116,437342000,NVDA,Stock
2024-05-08,90.36101531982422,91.14257199813075,89.36957035953105,89.43253836914545,325721000,NVDA,Stock
2024-05-09,88.69694519042969,91.0206307579062,88.18123739175036,90.47793776117966,378013000,NVDA,Stock
2024-05-10,89.82730865478516,91.34945233112951,89.17667483195356,90.25406978590553,335325000,NVDA,Stock
2024-05-13,90.34801483154297,90.94667600491073,88.47906681215352,90.42696502755186,289680000,NVDA,Stock
2024-05-14,91.30447387695312,91.59930565354625,88.88383529778994,89.54846112262796,296507000,NVDA,Stock
2024-05-15,94.57662200927734,94.80849340867992,91.54733338803841,92.41984207783547,417735000,NVDA,Stock
2024-05-16,94.30577087402344,95.76494633629416,94.04991095901028,94.85646254209573,323952000,NVDA,Stock
2024-05-17,92.42684173583984,94.68656820618962,91.75422475858959,94.31578286476113,359691000,NVDA,Stock
2024-05-20,94.72654724121094,95.14630855060346,93.38730659931326,93.69712933361367,318764000,NVDA,Stock
2024-05-21,95.33220672607422,95.34619876949091,93.1274495632841,93.5462119787617,328946000,NVDA,Stock
2024-05-22,94.89644622802734,95.96584245517248,93.19640917175742,95.4051618418388,548648000,NVDA,Stock
2024-05-23,103.74046325683594,106.26003756449907,101.46274160839002,101.9704583406549,835065000,NVDA,Stock
2024-05-24,106.40895080566406,106.41494412748668,102.94190563238328,104.39008586204577,429494000,NVDA,Stock
2024-05-28,113.83676147460938,114.87417806167193,109.82102986026253,110.18182631936331,652728000,NVDA,Stock
2024-05-29,114.7602310180664,115.42685462015827,110.83844833840384,112.98623828974068,557442000,NVDA,Stock
2024-05-30,110.43767547607422,115.75367568258609,109.60114957621623,114.58533630630252,484553000,NVDA,Stock
2024-05-31,109.5711669921875,112.65342715935483,106.87968513049076,112.45653205108225,613263000,NVDA,Stock
2024-06-03,114.93514251708984,114.93514251708984,111.93983111247248,113.55692243893306,438392000,NVDA,Stock
2024-06-04,116.37133026123047,116.53424034822847,113.98068096958718,115.65074383289046,403324000,NVDA,Stock
2024-06-05,122.3709487915039,122.37993877462908,117.40175277551737,118.30424338003813,528402000,NVDA,Stock
2024-06-06,120.92976379394531,125.51617269807858,118.25327265969561,123.97803915924119,664696000,NVDA,Stock
2024-06-07,120.81982421875,121.62337164710611,117.95544321860926,119.70245088550641,412386000,NVDA,Stock
2024-06-10,121.72130584716797,123.0305645078952,116.94400320335374,120.30210862140808,313434100,NVDA,Stock
2024-06-11,120.85173797607422,122.81079255068147,118.68277788836801,121.71131653242202,222551200,NVDA,Stock
2024-06-12,125.13966369628906,126.8188544177255,122.51093382538542,123.00069556163665,299595000,NVDA,Stock
2024-06-13,129.5475311279297,129.7374419918796,127.09871503024357,129.32763594350715,260704500,NVDA,Stock
2024-06-14,131.8164520263672,132.7759808624214,128.2581700274141,129.89737910282292,309320400,NVDA,Stock
2024-06-17,130.91688537597656,133.66556033801308,129.5175660413327,132.92592665460285,288504400,NVDA,Stock
2024-06-18,135.5146484375,136.26428691629846,130.62700616579136,131.07678620278367,294335100,NVDA,Stock
2024-06-20,130.71697998046875,140.69216665961412,129.45759262565218,139.73263779444994,517768400,NVDA,Stock
2024-06-21,126.50899505615234,130.56704338903992,124.24009251378381,127.05873301556977,649445800,NVDA,Stock
2024-06-24,118.0530776977539,124.40001580098117,117.98311173916277,123.1806025577778,476060900,NVDA,Stock
2024-06-25,126.02924346923828,126.43904958277636,119.26250875597422,121.14160018633311,414192600,NVDA,Stock
2024-06-26,126.33909606933594,128.05826088696048,122.54092403749853,126.06922189761302,362975900,NVDA,Stock
2024-06-27,123.93025207519531,126.34909177016176,122.86076797014964,124.04019968068097,252571700,NVDA,Stock
2024-06-28,123.48046875,127.648457456266,122.69084852465333,124.5199685039101,315516700,NVDA,Stock
2024-07-01,124.24009704589844,124.77983008392047,118.77273207553426,123.41049523168472,284885500,NVDA,Stock
2024-07-02,122.61088562011719,123.35053451744282,120.97167651778796,121.07162680437523,218374000,NVDA,Stock
2024-07-03,128.21817016601562,128.21817016601562,121.30150730962696,121.60136576540062,215749000,NVDA,Stock
2024-07-05,125.76936340332031,128.78791231292527,125.61943416430904,127.31861187118912,214176700,NVDA,Stock
2024-07-08,128.13819885253906,130.70696731901708,126.9787619894619,127.42854201917729,237677300,NVDA,Stock
2024-07-09,131.3166961669922,133.7555228326683,128.58800070420872,130.28719371816868,285366600,NVDA,Stock
2024-07-10,134.84498596191406,135.03489683470838,132.35618048673416,133.96540518326054,248978600,NVDA,Stock
2024-07-11,127.3386001586914,136.08437540615716,126.98877036890757,135.68457428967133,374782700,NVDA,Stock
2024-07-12,129.17771911621094,131.85642018701742,127.15868837162228,128.19818043978003,252680500,NVDA,Stock
2024-07-15,128.3780975341797,131.3266726567918,127.11870268784229,130.49707086610906,208326200,NVDA,Stock
2024-07-16,126.29910278320312,128.97780386568002,124.51996185494663,128.3781021800115,214769500,NVDA,Stock
2024-07-17,117.9331283569336,121.79126850169425,116.66374383425097,121.29150949460832,390086200,NVDA,Stock
2024-07-18,121.0316390991211,122.34101295266511,116.50382347473696,121.79127496540796,320979500,NVDA,Stock
2024-07-19,117.87316131591797,121.54139064753637,117.31343366061544,120.29199311286656,217223800,NVDA,Stock
2024-07-22,123.48046875,124.01021213043963,119.8022417845173,120.29200352530061,258068900,NVDA,Stock
2024-07-23,122.53091430664062,124.62990831594026,122.04115259647224,122.72082517670732,173911000,NVDA,Stock
2024-07-24,114.19493865966797,119.89218856658098,113.38533146913761,119.1125656978158,327776900,NVDA,Stock
2024-07-25,112.22588348388672,116.57378540069556,106.24876991914482,112.98551932388845,460067000,NVDA,Stock
2024-07-26,113.00550842285156,116.14399449340688,111.52622597755057,116.13400480341201,293399100,NVDA,Stock
2024-07-29,111.53622436523438,116.2239668309142,111.24637081842914,113.63521853690591,248152100,NVDA,Stock
2024-07-30,103.68000793457031,111.93602131829121,102.49057904635741,111.46624662712419,486833300,NVDA,Stock
2024-07-31,116.9636001586914,118.28296369436077,110.82655987338046,112.84559062727486,473174200,NVDA,Stock
2024-08-01,109.15736389160156,120.10209097077005,106.75851907796755,117.47335365334001,523462300,NVDA,Stock
2024-08-02,107.21829986572266,108.66760564065457,101.32114936142939,103.70999693537759,482027500,NVDA,Stock
2024-08-05,100.4015884399414,103.36016867781126,90.6462974352404,92.0156323292122,552842400,NVDA,Stock
2024-08-06,104.19976043701172,107.65809209854007,100.50154657010994,103.78995436151921,409012100,NVDA,Stock
2024-08-07,98.86233520507812,108.74756823143176,98.64244001125142,107.75803985921162,411440400,NVDA,Stock
2024-08-08,104.9194107055664,105.44915405082541,97.47299667346623,101.95084088326249,391910000,NVDA,Stock
2024-08-09,104.69952392578125,106.54863093775165,103.3801603016259,105.58909444979487,290844200,NVDA,Stock
2024-08-12,108.96745300292969,111.01646802839923,106.20878871222484,106.26875735419573,325559900,NVDA,Stock
2024-08-13,116.08403015136719,116.17399074467681,111.52623010948827,112.38581627538197,312646700,NVDA,Stock
2024-08-14,118.02308654785156,118.54283254935508,114.0150172571808,118.47286659481198,339246400,NVDA,Stock
2024-08-15,122.80079650878906,123.180610648127,117.41339446628129,118.70277375276062,318086700,NVDA,Stock
2024-08-16,124.51995086669922,124.93974658505293,121.12158823444238,121.88122402888025,302589900,NVDA,Stock
2024-08-19,129.93736267089844,129.93736267089844,123.36053125322975,124.22011749326396,318333600,NVDA,Stock
2024-08-20,127.18868255615234,129.81742012912812,125.82933728380516,128.33812230971984,300087400,NVDA,Stock
2024-08-21,128.4380645751953,129.28766098618868,126.59895509298427,127.25863301570179,257883600,NVDA,Stock
2024-08-22,123.68036651611328,130.68699047324503,123.04067554756361,129.95734653679833,376189100,NVDA,Stock
2024-08-23,129.30763244628906,129.53753255606168,125.15963905002394,125.79932992863567,323230300,NVDA,Stock
2024-08-26,126.39904022216797,131.19672185153635,124.31005134750605,129.50754931146787,331964700,NVDA,Stock
2024-08-27,128.23817443847656,129.1377346219971,123.82029866993177,124.98974063480068,303134600,NVDA,Stock
2024-08-28,125.5494613647461,128.26815164825356,122.58089157173563,128.05824614963967,448101100,NVDA,Stock
2024-08-29,117.5333251953125,124.37003270157089,116.65375204642187,121.30151255769351,453023300,NVDA,Stock
2024-08-30,119.31246948242188,121.69131963851615,117.16350420185492,119.47238840117339,333751600,NVDA,Stock
2024-09-03,107.94795227050781,116.15399476413343,107.238295351223,115.95409419910477,477155100,NVDA,Stock
2024-09-04,106.1588134765625,113.21540862229497,104.06982436712501,105.3592035946603,372470300,NVDA,Stock
2024-09-05,107.15833282470703,109.5971593888533,104.70951657024186,104.93940145906154,306850700,NVDA,Stock
2024-09-06,102.78044891357422,108.09788494505915,100.90134998938433,107.98793734308131,413638100,NVDA,Stock
2024-09-09,106.41869354248047,106.4986568208146,103.64003443897201,104.82945579489092,273912000,NVDA,Stock
2024-09-10,108.04788970947266,109.34726610485653,104.89940661736314,107.7580285866342,268283700,NVDA,Stock
2024-09-11,116.8536605834961,117.13352442144715,107.36822866067497,109.33728046789619,441422400,NVDA,Stock
2024-09-12,119.0927734375,120.7421209186122,115.33426173002456,116.79368208487448,366052700,NVDA,Stock
2024-09-13,119.05278778076172,119.91244749081417,117.55338237388469,119.03279906427295,238358300,NVDA,Stock
2024-09-16,116.73371124267578,118.1331578565614,114.31467227697621,116.74370941440674,248772300,NVDA,Stock
2024-09-17,115.54417419433594,118.75290839853001,114.78448096424103,118.12315326201993,231925900,NVDA,Stock
2024-09-18,113.32505798339844,117.65333558843457,113.17511592459984,115.84405559100924,310318900,NVDA,Stock
2024-09-19,117.82327270507812,119.6125639674696,117.2035157611041,117.30347459042382,293506400,NVDA,Stock
2024-09-20,115.95401763916016,118.57298181753792,115.3442588328446,117.01359501507952,382462400,NVDA,Stock
2024-09-23,116.21391296386719,116.94361929782039,114.81446644323901,116.50379891378353,206228500,NVDA,Stock
2024-09-24,120.82209014892578,121.75172180406905,115.33426088161053,116.47380837806097,354966800,NVDA,Stock
2024-09-25,123.4610366821289,124.89047006468225,121.5617884105282,121.97162190060216,284692900,NVDA,Stock
2024-09-26,123.9908218383789,127.61937987933592,121.75171208350119,126.7497296956914,302582900,NVDA,Stock
2024-09-27,121.35187530517578,123.98082995705606,119.21272426875333,123.92085618310571,271009200,NVDA,Stock
2024-09-30,121.3918685913086,121.451842369324,118.10317169758383,118.26310431441512,226553700,NVDA,Stock
2024-10-01,116.95361328125,122.39145893750027,115.74409392230913,121.72171877480598,302094500,NVDA,Stock
2024-10-02,118.80288696289062,119.33267565347262,115.09435850244638,116.39384623986545,221845900,NVDA,Stock
2024-10-03,122.80130004882812,124.31070361178112,120.29229289145833,120.87206480654892,277118000,NVDA,Stock
2024-10-04,124.87046813964844,124.99042330586191,121.7816969667545,124.89046448053544,243678100,NVDA,Stock
2024-10-07,127.66937255859375,130.58821322989388,124.9004663256647,124.94045138468705,346250200,NVDA,Stock
2024-10-08,132.83731079101562,133.42707320550807,129.36868536610157,130.20834865989482,285722500,NVDA,Stock
2024-10-09,132.597412109375,134.46668122269037,131.32792651292905,134.0568400839603,246191600,NVDA,Stock
2024-10-10,134.75656127929688,134.94648840712318,130.94807393580103,131.8577168886846,242311300,NVDA,Stock
2024-10-11,134.74656677246094,135.72617401836632,133.60701929174726,133.9568713960576,170209500,NVDA,Stock
2024-10-14,138.01527404785156,139.54466630986312,136.24597143489578,136.4159022137037,232347700,NVDA,Stock
2024-10-15,131.54783630371094,138.5150744275185,128.68896947491228,137.8153397242487,377831000,NVDA,Stock
2024-10-16,135.66619873046875,136.56583584893667,131.527840530584,133.92688301499192,264879700,NVDA,Stock
2024-10-17,136.87570190429688,140.83413853249198,136.81572813387166,139.28475003463748,306435900,NVDA,Stock
2024-10-18,137.94529724121094,138.8449343829922,137.22558142668973,138.61502982502418,176090200,NVDA,Stock
2024-10-21,143.6530303955078,143.6530303955078,137.94528751258602,138.07524085271365,264554500,NVDA,Stock
2024-10-22,143.5330810546875,144.3627538949317,141.72380093133486,142.85335791004843,226311600,NVDA,Stock
2024-10-23,139.50466918945312,142.37352650102258,137.40551088320953,141.97369118156848,285930000,NVDA,Stock
2024-10-24,140.35433959960938,141.293969386979,138.40511570705533,140.76418072009866,172354900,NVDA,Stock
2024-10-25,141.48388671875,144.0728716327459,140.74418981710016,140.8741279131319,205122100,NVDA,Stock
2024-10-28,140.4643096923828,143.08326638426843,139.99449475491215,142.9433224828564,173586700,NVDA,Stock
2024-10-29,141.19400024414062,142.20359433012132,138.8449258203989,140.23437413304583,157593600,NVDA,Stock
2024-10-30,139.28475952148438,140.27437255912164,136.75576367804047,139.48467718743143,179418100,NVDA,Stock
2024-10-31,132.70736694335938,137.55545044959692,132.05763071180766,137.54545990469654,270039600,NVDA,Stock
2024-11-01,135.34632873535156,137.25557537634637,134.5166711244238,134.64660922766117,207127800,NVDA,Stock
2024-11-04,135.99607849121094,138.90492874894582,135.51627301400697,137.15562237613318,187528200,NVDA,Stock
2024-11-05,139.8545379638672,140.31434706066804,137.27555894461494,137.39550649112996,160537400,NVDA,Stock
2024-11-06,145.5522918701172,146.4319479858603,141.90374455387283,142.90334822985668,242043900,NVDA,Stock
2024-11-07,148.8209991455078,148.8709671267726,146.1120664908763,146.33198051831096,207323300,NVDA,Stock
2024-11-08,147.5714569091797,149.71060760531262,146.20198985995728,148.71100419118065,175665800,NVDA,Stock
2024-11-11,145.20240783691406,148.7909962143961,143.51309063046196,148.62105018654825,182325600,NVDA,Stock
2024-11-12,148.231201171875,149.5906625866308,145.95210633724608,146.72180532829077,198634700,NVDA,Stock
2024-11-13,146.21202087402344,149.27080540839845,145.84215717514013,149.01091396688446,191903300,NVDA,Stock
2024-11-14,146.70184326171875,148.94096118937878,145.4923312459451,147.5814994570036,194463300,NVDA,Stock
2024-11-15,141.9237060546875,145.18242335032573,140.02446543358045,144.81255966940228,250132900,NVDA,Stock
2024-11-18,140.09442138671875,141.49387540802257,137.09561095173166,139.44468522690033,221205300,NVDA,Stock
2024-11-19,146.95172119140625,147.07168399645053,140.9341184421503,141.26398946372595,227834900,NVDA,Stock
2024-11-20,145.83216857910156,147.5015047606034,142.67341754276418,147.3515703217148,309871700,NVDA,Stock
2024-11-21,146.6118621826172,152.8293979645091,140.64422730754492,149.290807835149,400946600,NVDA,Stock
2024-11-22,141.8937225341797,147.1016638018941,141.04406865837018,145.87214043901812,236406200,NVDA,Stock
2024-11-25,135.96607971191406,141.99368792347047,135.7661620516237,141.93371415065735,344941900,NVDA,Stock
2024-11-26,136.86570739746094,139.24476857370792,135.61620304064866,137.6453968958927,190287700,NVDA,Stock
2024-11-27,135.2863311767578,137.1655905980091,131.74774157257602,134.95646019838466,226370900,NVDA,Stock
2024-11-29,138.19520568847656,139.29477581313424,135.99608069190262,136.7257870913165,141863200,NVDA,Stock
2024-12-02,138.57504272460938,140.39431322408433,137.76536630294407,138.77496038075373,171682800,NVDA,Stock
2024-12-03,140.20440673828125,140.48429454860658,137.8953246767264,138.2051993772479,164414000,NVDA,Stock
2024-12-04,145.08245849609375,145.73219470186731,140.23437518220274,141.94370396224937,231224300,NVDA,Stock
2024-12-05,145.0124969482422,146.49200804389403,143.9028598130552,145.06248362625453,172621200,NVDA,Stock
2024-12-06,142.3933563232422,145.65228325014007,141.26372149336697,144.5526526293818,188505600,NVDA,Stock
2024-12-09,138.76454162597656,139.90416770148084,137.08509909525122,138.92449289189105,189308600,NVDA,Stock
2024-12-10,135.0257568359375,141.77354545828368,133.74616214517607,138.96445323342698,210020900,NVDA,Stock
2024-12-11,139.26437377929688,140.1240927409604,135.16572567436427,137.31501545162718,184905200,NVDA,Stock
2024-12-12,137.29501342773438,138.39465924672223,135.75552453494274,137.03510407678786,159211400,NVDA,Stock
2024-12-13,134.20602416992188,139.55427778956917,132.4965775973186,138.89449032268433,231514900,NVDA,Stock
2024-12-16,131.95675659179688,134.35596424649526,130.37727237183418,134.13603509853905,237951100,NVDA,Stock
2024-12-17,130.3472900390625,131.54689392732612,126.81844751374322,129.04771280436398,259410300,NVDA,Stock
2024-12-18,128.86778259277344,136.6552244722092,128.23798405143236,133.8161583001621,277444500,NVDA,Stock
2024-12-19,130.63719177246094,133.98610066679845,129.5075722477592,131.71683987642237,209719200,NVDA,Stock
2024-12-20,134.65586853027344,135.2356803497186,128.1779956829599,129.76747112979962,306528600,NVDA,Stock
2024-12-23,139.62423706054688,139.7441928628519,135.07572475974197,136.23534836132282,176053500,NVDA,Stock
2024-12-24,140.174072265625,141.85351466107915,138.60457919611483,139.9541431061549,105157000,NVDA,Stock
2024-12-26,139.8841552734375,140.8038673288582,137.68487898660138,139.65423488647767,116205600,NVDA,Stock
2024-12-27,136.96511840820312,138.97446981750295,134.66588395063462,138.50462254046806,170582600,NVDA,Stock
2024-12-30,137.4449462890625,140.22403398735426,133.97608228188028,134.78581438230358,167734700,NVDA,Stock
2024-12-31,134.2460174560547,138.02479365615312,133.7861766339878,137.98479821279548,155659200,NVDA,Stock
2025-01-02,138.26470947265625,138.83453015425235,134.58592176996075,135.95546829733047,198247200,NVDA,Stock
2025-01-03,144.4226837158203,144.85253555834646,139.68423069189672,139.96413776465596,229322500,NVDA,Stock
2025-01-06,149.3810577392578,152.11017470884985,147.77159962141576,148.54133648113356,265377400,NVDA,Stock
2025-01-07,140.09410095214844,153.07985197865167,139.96413864833562,152.97987862898157,351782200,NVDA,Stock
2025-01-08,140.06410217285156,143.90284057175748,137.51493447299714,142.5332942493383,227349900,NVDA,Stock
2025-01-10,135.86549377441406,139.87417502688794,134.17604480086774,137.40498271998055,207602500,NVDA,Stock
2025-01-13,133.18637084960938,133.44629547754278,129.46758770744978,129.94744151880715,204808900,NVDA,Stock
2025-01-14,131.71682739257812,136.33532416409136,130.00739616366573,136.00543044799826,195590500,NVDA,Stock
2025-01-15,136.1953887939453,136.4053114797544,131.24699764678536,133.60622538989423,185217300,NVDA,Stock
2025-01-16,133.5262451171875,138.70454064615834,133.44626949753135,138.59457607585483,209235600,NVDA,Stock
2025-01-17,137.66490173339844,138.45463626831489,135.41563868932835,136.6452315490251,201188800,NVDA,Stock
2025-01-21,140.78387451171875,141.78354697270905,137.0450940162502,139.1144233323199,197749000,NVDA,Stock
2025-01-22,147.02183532714844,147.74158546149795,143.62293982675303,144.61262104889417,237651400,NVDA,Stock
2025-01-23,147.17178344726562,147.18177468068177,143.67292977388993,145.0024960002277,155915500,NVDA,Stock
2025-01-24,142.5732879638672,148.92121448023644,141.8335400716498,148.32140487495408,234657600,NVDA,Stock
2025-01-27,118.38121032714844,128.3579371600633,116.66177248371496,124.75912547322825,818830900,NVDA,Stock
2025-01-28,128.94775390625,128.95774513931468,116.21192149182427,121.77009783396647,579666400,NVDA,Stock
2025-01-29,123.65947723388672,126.8484347440811,120.01067894543576,126.45856310434583,467120600,NVDA,Stock
2025-01-30,124.60917663574219,124.9590604797062,118.06131881584726,123.05968123503551,392925500,NVDA,Stock
2025-01-31,120.03067016601562,127.80812056780856,119.15096116009843,123.73945402173636,388161100,NVDA,Stock
2025-02-03,116.62179565429688,118.53116613291392,112.9729895620065,114.71241754878405,371235700,NVDA,Stock
2025-02-04,118.61112976074219,121.16028976109213,116.66176403787988,116.92168099297385,256550000,NVDA,Stock
2025-02-05,124.78911590576172,124.95905839472358,120.72044926950534,121.72012173666313,262230800,NVDA,Stock
2025-02-06,128.6378631591797,128.72784528628156,125.16900563533248,127.37828117148048,251483600,NVDA,Stock
2025-02-07,129.79747009277344,130.32729528258605,124.95905898960582,129.17767804139822,228186300,NVDA,Stock
2025-02-10,133.5262451171875,134.95576927734325,129.91742726932324,130.04737430419848,216989100,NVDA,Stock
2025-02-11,132.75650024414062,134.43594258561095,130.9770845592916,132.53657109173992,178902400,NVDA,Stock
2025-02-12,131.0970458984375,132.19669170682792,129.03772306980744,129.97741762356085,160278600,NVDA,Stock
2025-02-13,135.24566650390625,136.455276767875,131.12702127315083,131.51689288233604,197430000,NVDA,Stock
2025-02-14,138.8045196533203,139.20438251414282,135.45561099221797,136.43528567888637,195479600,NVDA,Stock
2025-02-18,139.35433959960938,143.3930250185803,137.8848198127303,141.22373753647113,219176600,NVDA,Stock
2025-02-19,139.18438720703125,141.3136943495984,137.17505112782226,139.46429426521587,167536000,NVDA,Stock
2025-02-20,140.06410217285156,140.61392504988532,136.74518244514988,139.98412654948388,143903600,NVDA,Stock
2025-02-21,134.38595581054688,141.41366694156105,133.98609294492073,139.99411868487,228217600,NVDA,Stock
2025-02-24,130.23733520507812,138.544611438826,130.03740375103862,136.51527743543022,251381100,NVDA,Stock
2025-02-25,126.5885238647461,130.1573543264651,124.39924631174091,129.93742515974864,271428700,NVDA,Stock
2025-02-26,131.23699951171875,133.68619399137987,128.44792005609298,129.9474287481865,322553800,NVDA,Stock
2025-02-27,120.11064910888672,134.96577503505506,119.97069557287365,134.9557838016939,443175800,NVDA,Stock
2025-02-28,124.87907409667969,125.04901657384264,116.3618686236696,117.98133302681437,389091100,NVDA,Stock
2025-03-03,114.02263641357422,123.65947815441595,112.2432206852501,123.46954557652553,411381400,NVDA,Stock
2025-03-04,115.9520034790039,119.27091565466138,110.07393231302608,110.61375634258967,398163300,NVDA,Stock
2025-03-05,117.26158142089844,118.2412561507128,114.47249437052442,117.54148848655969,284337900,NVDA,Stock
2025-03-06,110.53378295898438,115.31221606989396,110.18389912538346,113.49281250827367,321181900,NVDA,Stock
2025-03-07,112.65309143066406,113.44283358559466,107.52476685365718,111.21356065439609,341755500,NVDA,Stock
2025-03-10,106.94495391845703,111.81335349826479,105.42544763902806,109.86399541986671,366487400,NVDA,Stock
2025-03-11,108.72437286376953,112.20322856084239,104.73567447790636,106.95494843650206,354865700,NVDA,Stock
2025-03-12,115.71273040771484,116.73249437499013,112.85340359157789,114.09311694895557,323857500,NVDA,Stock
2025-03-13,115.55277252197266,117.73225924433854,113.76319330991835,117.0024278677365,299033100,NVDA,Stock
2025-03-14,121.6413345336914,121.85128414551467,118.12216714928688,118.5820578648422,277593500,NVDA,Stock
2025-03-17,119.50183868408203,122.86104771124882,118.00219206936818,122.711081524258,255501500,NVDA,Stock
2025-03-18,115.4028091430664,118.99195980676369,114.51301940530757,117.97220343827061,299686900,NVDA,Stock
2025-03-19,117.4923095703125,120.4216195833343,115.65274672556286,117.24236846895431,273426200,NVDA,Stock
2025-03-20,118.50206756591797,120.17167220516042,116.44255543913019,116.52253841801043,248829700,NVDA,Stock
2025-03-21,117.6722640991211,117.9621966837067,115.39280254041711,116.91244866461768,266498500,NVDA,Stock
2025-03-24,121.38140106201172,122.19120779583362,119.31188140429414,119.8517551027078,228452500,NVDA,Stock
2025-03-25,120.66156768798828,121.26142480153007,118.89198043130345,120.5216012824151,167447200,NVDA,Stock
2025-03-26,113.73320007324219,118.81199741904777,112.68344440410922,118.70203035263671,293463300,NVDA,Stock
2025-03-27,111.40375518798828,114.42304053099558,110.6339399022949,111.32377219977147,236902100,NVDA,Stock
